features,recall,precision,f1,pr_auc,n_features
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V11']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7385228188388988,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'V9']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7384167410188229,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V12']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7383732026005914,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V7']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7383553982672538,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V7']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7383154740661568,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V1']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7382527784643926,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'Amount']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7379259836627569,11
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7379133100042149,14
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7378735384224614,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'V1']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7377943052043421,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V1']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.737789829514359,10
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'Amount']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7377801113308267,13
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V17']",0.6224489795918368,0.8243243243243243,0.7093023255813954,0.7377775318615666,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V1']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7377548444152957,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V3']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7377544323374512,11
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V18']",0.6530612244897959,0.8311688311688312,0.7314285714285714,0.7377081314332891,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V9']",0.5918367346938775,0.8285714285714286,0.6904761904761905,0.7376472342020517,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V2']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7376284575846769,7
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V19']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7376128196373888,14
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V3']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7376039943002067,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V9']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7375675465023493,14
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V19']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7374920552118109,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V19']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7374641887304139,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V1']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7374622911645795,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V3']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7374332971193562,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V3']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7374179944833509,10
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V17']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7373938223296549,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V21']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7373571577845636,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V3']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7372841305176926,9
"['V17', 'V14', 'V10', 'V8', 'V16']",0.5918367346938775,0.8285714285714286,0.6904761904761905,0.7372725284942366,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V1']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7372480570456759,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V5']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7372243421009327,10
"['V17', 'V14', 'V10', 'V8', 'V16', 'V18']",0.5918367346938775,0.8285714285714286,0.6904761904761905,0.7372163235126243,6
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V7']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7371899153846236,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V5']",0.6224489795918368,0.8356164383561644,0.7134502923976608,0.7371608881825358,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V1']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7371369105033257,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V1']",0.6020408163265306,0.8309859154929577,0.6982248520710059,0.7371338207591365,12
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V6']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7371054032049867,13
