features,recall,precision,f1,pr_auc,n_features
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'Amount']",0.581081081081081,0.7962962962962963,0.671875,0.663993020298138,12
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V17']",0.5945945945945946,0.8,0.6821705426356589,0.6639430960748207,17
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V20']",0.581081081081081,0.7962962962962963,0.671875,0.6639303863926136,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V20']",0.581081081081081,0.7962962962962963,0.671875,0.6639303863926136,7
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V6']",0.5945945945945946,0.8,0.6821705426356589,0.663918398158082,7
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V17']",0.581081081081081,0.7962962962962963,0.671875,0.6638672568646176,13
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'Amount']",0.5945945945945946,0.8,0.6821705426356589,0.6638352057387694,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6637824522565803,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V7', 'V2']",0.5945945945945946,0.8,0.6821705426356589,0.6637711643230785,18
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6637522146031282,7
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V6']",0.581081081081081,0.7962962962962963,0.671875,0.6637380100395984,14
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21', 'V20', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6637152760252668,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6637111556829489,16
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V7', 'V6']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6636974741234662,18
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V17', 'V19']",0.5945945945945946,0.8,0.6821705426356589,0.6636668756669899,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V20', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6635252586548367,8
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V6']",0.5945945945945946,0.8,0.6821705426356589,0.6634835631080794,16
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6633901633493392,13
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'Amount']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6633798761798888,14
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V7']",0.581081081081081,0.7962962962962963,0.671875,0.6633770862718498,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V18']",0.581081081081081,0.7962962962962963,0.671875,0.6633570640578559,7
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V7', 'V17', 'V6', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6632967423397149,20
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V11']",0.5945945945945946,0.8,0.6821705426356589,0.663254605446605,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21', 'V20', 'V2', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6632368738980199,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'Amount']",0.5945945945945946,0.8,0.6821705426356589,0.6631732825020841,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V20', 'V2', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6631627667794947,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V17', 'V2']",0.5945945945945946,0.8,0.6821705426356589,0.6631173553900249,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'Amount']",0.581081081081081,0.7962962962962963,0.671875,0.6630513761606587,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V6']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6630344816904582,17
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V21', 'V2', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6630017939146708,9
"['V14', 'V10', 'V1', 'V2', 'V5', 'V3', 'V6', 'V8', 'V21', 'V9', 'V11', 'V16', 'V7', 'V17', 'V4']",0.5945945945945946,0.8,0.6821705426356589,0.6629815589277014,15
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'Amount', 'V5', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6629465331246843,17
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V17']",0.581081081081081,0.7962962962962963,0.671875,0.6629151113908457,14
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V20', 'V17']",0.5675675675675675,0.7924528301886793,0.6614173228346457,0.6628969133679099,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V12', 'V21', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.662874200853514,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V12', 'V9', 'V7']",0.5945945945945946,0.8,0.6821705426356589,0.6628646033806511,15
"['V4', 'V14', 'V10', 'V16', 'V8', 'V20', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6628469004871751,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V12', 'V19']",0.581081081081081,0.7962962962962963,0.671875,0.6628290055941346,7
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'Amount']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6627921078248994,13
