features,recall,precision,f1,pr_auc,n_features
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4', 'V3']",0.9183673469387755,0.056532663316582916,0.10650887573964497,0.7265274264718258,18
"['V17', 'V14', 'V10', 'V8', 'V16', 'V21']",0.8877551020408163,0.06497386109036594,0.12108559498956159,0.7256301243482142,6
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16', 'V20']",0.9285714285714286,0.059907834101382486,0.11255411255411256,0.725073003159893,18
"['V17', 'V14', 'V10', 'V8', 'V16', 'V19']",0.8877551020408163,0.062410329985652796,0.11662198391420911,0.7247859404880596,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V3']",0.8979591836734694,0.05573147561747942,0.10494931425163984,0.7229288025587325,17
"['V17', 'V14', 'V10', 'V8', 'V9']",0.8877551020408163,0.07021791767554479,0.13014210919970082,0.7228866397596012,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V3']",0.8877551020408163,0.05815508021390375,0.10915934755332497,0.7223891090507697,11
"['V17', 'V14', 'V10', 'V8', 'V12']",0.8979591836734694,0.06232294617563739,0.11655629139072848,0.7216371808854902,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V4']",0.9183673469387755,0.05461165048543689,0.10309278350515463,0.7211210894296074,12
"['V17', 'V14', 'V10', 'V8', 'V19']",0.8877551020408163,0.06430155210643015,0.11991729841488628,0.7204162267639023,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V3']",0.8877551020408163,0.059063136456211814,0.11075747931253978,0.7200867826453056,10
"['V17', 'V14', 'V10', 'V8', 'V21']",0.8877551020408163,0.06449221645663454,0.12024879060124395,0.7196038921758943,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V3']",0.8877551020408163,0.05811623246492986,0.10909090909090909,0.7190793411305306,12
"['V17', 'V14', 'V10', 'V8', 'V11']",0.8877551020408163,0.0663109756097561,0.12340425531914893,0.7185621400319776,5
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V1']",0.8979591836734694,0.06340057636887608,0.11843876177658143,0.7183931842879417,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V3']",0.8877551020408163,0.05838926174496644,0.10957178841309824,0.7176776266079362,13
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'Amount']",0.9285714285714286,0.05759493670886076,0.10846245530393325,0.7175621762823825,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V1']",0.8877551020408163,0.061009817671809255,0.1141732283464567,0.7155591466288124,6
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V21']",0.9285714285714286,0.058184143222506396,0.1095066185318893,0.7155479450302045,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V4']",0.9183673469387755,0.056004978220286245,0.10557184750733138,0.7154092994403267,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V3']",0.8877551020408163,0.0576158940397351,0.10820895522388059,0.7147019092972192,14
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V21']",0.9285714285714286,0.058146964856230034,0.10944076969332532,0.7143092585961713,17
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V1']",0.8979591836734694,0.0608154803040774,0.113915857605178,0.7131304022061248,7
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V21']",0.9285714285714286,0.0574857864813645,0.10826888756692445,0.7130118285946071,15
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'Amount']",0.9285714285714286,0.0568039950062422,0.10705882352941176,0.71294384205251,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V1']",0.8979591836734694,0.06073153899240856,0.11376858435681965,0.7125338856402809,8
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V16']",0.9285714285714286,0.05086640581330352,0.09644939056703762,0.7120462014587478,12
